ano,fase,nivel,numero_questao,titulo,enunciado,alternativas,questao,classe
2007,2,2,15,jornaleiro,"um jornaleiro possui as revistas de publicação mensal r, s, t, u, v, x, y, e z. todo mês os preços delas são reajustados, mas mantêm as seguintes condições: - os preços sempre são valores inteiros, ou seja, não possuem centavos de reais. - a revista x é mais cara do que a t e a z. - a revista z é mais cara do que a t e a y. - a revista t é mais cara do que a r. - a revista r é mais cara do que a v. - a revista y é mais cara do que a v. - a revista u é mais cara do que a r, mas custa menos do que a s.",(a) revista s (b) revista t (c) revista u (d) revista y (e) revista z,"se é verdade que a revista mais barata custa r 11,00 e a mais cara custa r 15,00, então qual das revistas abaixo pode custar r 12,00?",ordenação
2007,2,2,12,jornaleiro,"um jornaleiro possui as revistas de publicação mensal r, s, t, u, v, x, y, e z. todo mês os preços delas são reajustados, mas mantêm as seguintes condições: - os preços sempre são valores inteiros, ou seja, não possuem centavos de reais. - a revista x é mais cara do que a t e a z. - a revista z é mais cara do que a t e a y. - a revista t é mais cara do que a r. - a revista r é mais cara do que a v. - a revista y é mais cara do que a v. - a revista u é mais cara do que a r, mas custa menos do que a s.",(a) a revista r é mais cara que a z. (b) a revista s é mais cara que a x. (c) a revista s é mais barata que a y. (d) a revista u é mais cara que a z. (e) a revista y é mais cara que a t.,qual das seguintes opções a seguir é necessariamente falsa?,ordenação
2007,2,2,11,jornaleiro,"um jornaleiro possui as revistas de publicação mensal r, s, t, u, v, x, y, e z. todo mês os preços delas são reajustados, mas mantêm as seguintes condições: - os preços sempre são valores inteiros, ou seja, não possuem centavos de reais. - a revista x é mais cara do que a t e a z. - a revista z é mais cara do que a t e a y. - a revista t é mais cara do que a r. - a revista r é mais cara do que a v. - a revista y é mais cara do que a v. - a revista u é mais cara do que a r, mas custa menos do que a s.",(a) a revista t é mais cara que a v. (b) a revista u é mais cara que a v. (c) a revista x é mais cara que a s. (d) a revista z é mais cara que a r. (e) a revista z é mais cara que a v.,qual das seguintes opções abaixo pode ser falsa?,ordenação
2007,2,2,13,jornaleiro,"um jornaleiro possui as revistas de publicação mensal r, s, t, u, v, x, y, e z. todo mês os preços delas são reajustados, mas mantêm as seguintes condições: - os preços sempre são valores inteiros, ou seja, não possuem centavos de reais. - a revista x é mais cara do que a t e a z. - a revista z é mais cara do que a t e a y. - a revista t é mais cara do que a r. - a revista r é mais cara do que a v. - a revista y é mais cara do que a v. - a revista u é mais cara do que a r, mas custa menos do que a s.",(a) a revista t é mais cara que a u. (b) a revista v é mais cara que a s. (c) a revista z é mais cara que a u. (d) a revista z é mais barata que a u. (e) a revista z é mais barata que a s.,se a revista s custa o mesmo que a revista y então qual das opções abaixo é necessariamente verdadeira?,ordenação
2007,2,2,6,fórmula 1,"numa corrida de fórmula 1 estão participando exatamente sete pilotos - p, q, r, s, t, u e v. todos sempre chegam ao fim da corrida e não existe empates entre posições de chegada. - v sempre termina a corrida na frente de p. - p sempre termina a corrida na frente de q. - ou r termina a corrida em primeiro e t em último lugar, ou s termina em primeiro e u ou q termina em último.",(a) s termina em primeiro. (b) r termina em segundo. (c) t termina em terceiro. (d) u termina em quarto. (e) v termina em último.,"se, na corrida, v termina em quinto lugar, qual das afirmações abaixo é necessariamente verdadeira?",ordenação
2007,2,2,7,fórmula 1,"numa corrida de fórmula 1 estão participando exatamente sete pilotos - p, q, r, s, t, u e v. todos sempre chegam ao fim da corrida e não existe empates entre posições de chegada. - v sempre termina a corrida na frente de p. - p sempre termina a corrida na frente de q. - ou r termina a corrida em primeiro e t em último lugar, ou s termina em primeiro e u ou q termina em último.",(a) segundo (b) terceiro (c) quarto (d) quinto (e) sexto,"se, na corrida, r termina em primeiro lugar, qual a pior colocação em que v pode terminar?",ordenação
2007,2,2,8,fórmula 1,"numa corrida de fórmula 1 estão participando exatamente sete pilotos - p, q, r, s, t, u e v. todos sempre chegam ao fim da corrida e não existe empates entre posições de chegada. - v sempre termina a corrida na frente de p. - p sempre termina a corrida na frente de q. - ou r termina a corrida em primeiro e t em último lugar, ou s termina em primeiro e u ou q termina em último.",(a) p termina na frente de r. (b) v termina na frente de s. (c) p termina na frente de v. (d) t termina na frente de q. (e) u termina na frente de v.,"se, na corrida, s termina em segundo lugar, qual das afirmações abaixo pode ser verdadeira?",ordenação
2007,2,2,9,fórmula 1,"numa corrida de fórmula 1 estão participando exatamente sete pilotos - p, q, r, s, t, u e v. todos sempre chegam ao fim da corrida e não existe empates entre posições de chegada. - v sempre termina a corrida na frente de p. - p sempre termina a corrida na frente de q. - ou r termina a corrida em primeiro e t em último lugar, ou s termina em primeiro e u ou q termina em último.",(a) v termina em primeiro ou quarto. (b) r termina em segundo ou terceiro. (c) p termina em segundo ou quinto. (d) u termina em terceiro ou quarto. (e) t termina em quarto ou quinto.,"se, na corrida, s termina em sexto lugar e q termina em quinto, qual das afirmações abaixo pode ser verdadeira?",ordenação
2007,2,2,10,fórmula 1,"numa corrida de fórmula 1 estão participando exatamente sete pilotos - p, q, r, s, t, u e v. todos sempre chegam ao fim da corrida e não existe empates entre posições de chegada. - v sempre termina a corrida na frente de p. - p sempre termina a corrida na frente de q. - ou r termina a corrida em primeiro e t em último lugar, ou s termina em primeiro e u ou q termina em último.",(a) s termina em terceiro. (b) p termina em terceiro. (c) v termina em quarto. (d) t termina em sexto. (e) u termina em sexto,"se, na corrida, r termina em segundo lugar e q termina em quinto, qual das afirmações abaixo é necessariamente verdadeira?",ordenação
2007,2,2,16,sobremesas,"leonardo está fazendo uma dieta e pode comer apenas uma sobremesa por dia. sua nutricionista separou oito tipos de doces que ele pode comer: o, p, q, r, s, t, u e v; cada doce deve ser comido num dia diferente, durante um período de oito dias. leonardo precisa agora escolher qual doce irá comer em cada um dos dias, mas precisa obedecer algumas condições de sua nutricionista: - v só pode ser comido no dia 1 ou então no dia 2. - o dia em que p for comido deve estar separado por exatamente um dia do dia que t for comido. - o dia em que q for comido deve estar separado por exatamente um dia do dia que r for comido. - o dia em que t for comido deve estar separado por exatamente um dia do dia que u for comido. - q e u não podem ser comidos em dias consecutivos. - s deve ser comido em algum dia anterior a u, mas não no dia imediatamente antes. - r deve ser comido em algum dia anterior a p. - q não pode ser comido no ultimo dia.",(a) v s q r p o t u (b) v r s q t u o p (c) r v q u p o t s (d) r v q p s t o u (e) s q v r u p o t,qual opção abaixo pode ser uma lista completa e correta de sobremesas comidas do primeiro ao oitavo dia em ordem?,ordenação
2007,2,2,17,sobremesas,"leonardo está fazendo uma dieta e pode comer apenas uma sobremesa por dia. sua nutricionista separou oito tipos de doces que ele pode comer: o, p, q, r, s, t, u e v; cada doce deve ser comido num dia diferente, durante um período de oito dias. leonardo precisa agora escolher qual doce irá comer em cada um dos dias, mas precisa obedecer algumas condições de sua nutricionista: - v só pode ser comido no dia 1 ou então no dia 2. - o dia em que p for comido deve estar separado por exatamente um dia do dia que t for comido. - o dia em que q for comido deve estar separado por exatamente um dia do dia que r for comido. - o dia em que t for comido deve estar separado por exatamente um dia do dia que u for comido. - q e u não podem ser comidos em dias consecutivos. - s deve ser comido em algum dia anterior a u, mas não no dia imediatamente antes. - r deve ser comido em algum dia anterior a p. - q não pode ser comido no ultimo dia.",(a) 1 (b) 2 (c) 4 (d) 6 (e) 7,"se s é comido no dia 5, qual das opções abaixo é um dia em que o pode ser comido?",ordenação
2007,2,2,18,sobremesas,"leonardo está fazendo uma dieta e pode comer apenas uma sobremesa por dia. sua nutricionista separou oito tipos de doces que ele pode comer: o, p, q, r, s, t, u e v; cada doce deve ser comido num dia diferente, durante um período de oito dias. leonardo precisa agora escolher qual doce irá comer em cada um dos dias, mas precisa obedecer algumas condições de sua nutricionista: - v só pode ser comido no dia 1 ou então no dia 2. - o dia em que p for comido deve estar separado por exatamente um dia do dia que t for comido. - o dia em que q for comido deve estar separado por exatamente um dia do dia que r for comido. - o dia em que t for comido deve estar separado por exatamente um dia do dia que u for comido. - q e u não podem ser comidos em dias consecutivos. - s deve ser comido em algum dia anterior a u, mas não no dia imediatamente antes. - r deve ser comido em algum dia anterior a p. - q não pode ser comido no ultimo dia.",(a) 1 (b) 2 (c) 3 (d) 6 (e) 8,"se t e p são comidos, respectivamente, no dia 5 e 7, qual das opções abaixo é um dia em que o pode ser comido?",ordenação
2007,2,2,19,sobremesas,"leonardo está fazendo uma dieta e pode comer apenas uma sobremesa por dia. sua nutricionista separou oito tipos de doces que ele pode comer: o, p, q, r, s, t, u e v; cada doce deve ser comido num dia diferente, durante um período de oito dias. leonardo precisa agora escolher qual doce irá comer em cada um dos dias, mas precisa obedecer algumas condições de sua nutricionista: - v só pode ser comido no dia 1 ou então no dia 2. - o dia em que p for comido deve estar separado por exatamente um dia do dia que t for comido. - o dia em que q for comido deve estar separado por exatamente um dia do dia que r for comido. - o dia em que t for comido deve estar separado por exatamente um dia do dia que u for comido. - q e u não podem ser comidos em dias consecutivos. - s deve ser comido em algum dia anterior a u, mas não no dia imediatamente antes. - r deve ser comido em algum dia anterior a p. - q não pode ser comido no ultimo dia.",(a) s é comido num dia antes de p. (b) o é comido num dia após t. (c) s é comido no terceiro dia. (d) r é comido no terceiro dia. (e) o é comido num dia após p.,"se p é comido algum dia antes de u, qual das opções abaixo é necessariamente falsa?",ordenação
2007,2,2,20,sobremesas,"leonardo está fazendo uma dieta e pode comer apenas uma sobremesa por dia. sua nutricionista separou oito tipos de doces que ele pode comer: o, p, q, r, s, t, u e v; cada doce deve ser comido num dia diferente, durante um período de oito dias. leonardo precisa agora escolher qual doce irá comer em cada um dos dias, mas precisa obedecer algumas condições de sua nutricionista: - v só pode ser comido no dia 1 ou então no dia 2. - o dia em que p for comido deve estar separado por exatamente um dia do dia que t for comido. - o dia em que q for comido deve estar separado por exatamente um dia do dia que r for comido. - o dia em que t for comido deve estar separado por exatamente um dia do dia que u for comido. - q e u não podem ser comidos em dias consecutivos. - s deve ser comido em algum dia anterior a u, mas não no dia imediatamente antes. - r deve ser comido em algum dia anterior a p. - q não pode ser comido no ultimo dia.",(a) 2 (b) 3 (c) 4 (d) 6 (e) 8,"se q é comido no dia 7, qual das opções abaixo é um dia em que o pode ser comido?",ordenação
2007,2,2,21,no restaurante italiano,"sandro sempre que vai ao restaurante italiano põe em sua macarronada no mínimo dois dos três tipos disponíveis de molhos: molho 1, molho 2 e molho 3. além disso, acrescenta ao prato um ou mais acompanhamentos dos seis tipos disponíveis: u, v, w, x, y e z. - se u é adicionado então v deve também ser adicionado ao prato. - u ou x deve ser adicionado, mas não ambos. - se z é adicionado então v não pode ser adicionado ao prato. - se o molho 1 é colocado na macarronada então os acompanhamentos v e w devem ser adicionados. - se o molho 3 é colocado na macarronada então o acompanhamento z deve ser adicionado.","(a) molho 1, molho 2, v, w, y (b) molho 1, molho 2, v, x, y (c) molho 1, molho 3, u, v, w, z (d) molho 2, molho 3, u, w, y (e) molho 2, molho 3, w, x, z",qual das opções abaixo pode ser uma lista completa e correta de molhos e acompanhamentos colocados na macarronada?,agrupamento
